GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X1_000383	scaffold_1:1804446-1804884	-	145	hypothetical protein													
X1_000384	scaffold_1:1806225-1807272	+	348	hypothetical protein													
X1_000385	scaffold_1:1807567-1808075	+	149	hypothetical protein													
X1_000386	scaffold_1:1808530-1810104	-	426	hypothetical protein		ENOG41											
X1_000387	scaffold_1:1811449-1815499	-	1300	hypothetical protein		ENOG41											
X1_000388	scaffold_1:1816076-1816913	-	235	hypothetical protein													
X1_000389	scaffold_1:1817494-1818475	-	213	hypothetical protein													
X1_000390	scaffold_1:1818803-1821160	-	753	hypothetical protein													
X1_000391	scaffold_1:1821584-1826420	+	1492	hypothetical protein													
X1_000392	scaffold_1:1829928-1832363	-	775	hypothetical protein		ENOG41											
X1_000393	scaffold_1:1833624-1834482	-	266	hypothetical protein													
X1_000394	scaffold_1:1835379-1836126	-	248	hypothetical protein													
X1_000395	scaffold_1:1836460-1837921	-	486	hypothetical protein													
X1_000396	scaffold_1:1838645-1839534	-	268	hypothetical protein		ENOG41											
X1_000397	scaffold_1:1841789-1842263	+	157	hypothetical protein		ENOG41											
X1_000398	scaffold_1:1843160-1844882	+	573	hypothetical protein													
X1_000399	scaffold_1:1846149-1846797	-	215	hypothetical protein		ENOG41											
X1_000400	scaffold_1:1849240-1850392	-	344	hypothetical protein		ENOG41											
X1_000401	scaffold_1:1854678-1856850	-	635	hypothetical protein		ENOG41											
X1_000402	scaffold_1:1857772-1859013	-	391	hypothetical protein		ENOG41											
X1_000403	scaffold_1:1860968-1862328	+	397	hypothetical protein		ENOG41											
X1_000404	scaffold_1:1862941-1864607	+	519	hypothetical protein		ENOG41											
X1_000405	scaffold_1:1866322-1867753	+	476	hypothetical protein		ENOG41											
X1_000406	scaffold_1:1867924-1871892	-	1021	hypothetical protein													
X1_000407	scaffold_1:1872231-1873977	+	554	hypothetical protein													
X1_000408	scaffold_1:1875137-1876333	+	377	Putative mitochondrial 2-oxoglutarate/malate carrier protein													
X1_000409	scaffold_1:1881751-1883076	+	405	hypothetical protein													
X1_000410	scaffold_1:1885559-1886179	+	187	hypothetical protein													
X1_000411	scaffold_1:1888245-1890541	+	677	hypothetical protein													
X1_000412	scaffold_1:1893520-1894549	-	326	hypothetical protein		ENOG41											
X1_000413	scaffold_1:1895932-1896696	+	212	hypothetical protein													
X1_000414	scaffold_1:1898760-1899354	-	197	hypothetical protein		ENOG41											
X1_000415	scaffold_1:1899950-1900568	+	205	hypothetical protein													
X1_000416	scaffold_1:1901121-1902750	-	491	hypothetical protein													
X1_000417	scaffold_1:1904275-1908155	+	1182	hypothetical protein		ENOG41											
X1_000418	scaffold_1:1909106-1910876	+	589	hypothetical protein		ENOG41											
X1_000419	scaffold_1:1914575-1915360	-	224	hypothetical protein		ENOG41											
X1_000420	scaffold_1:1916895-1921318	+	1256	hypothetical protein		ENOG41											
X1_002093	scaffold_2:160537-162946	+	677	hypothetical protein													
X1_002094	scaffold_2:163407-168187	-	1397	hypothetical protein													
X1_002095	scaffold_2:168712-170659	+	304	hypothetical protein													
X1_002096	scaffold_2:170921-171826	-	240	hypothetical protein		ENOG41											
X1_002097	scaffold_2:178530-181439	-	924	hypothetical protein		ENOG41											
X1_002098	scaffold_2:184463-186902	-	531	hypothetical protein		ENOG41											
X1_002099	scaffold_2:187685-190146	-	642	hypothetical protein		ENOG41											
X1_002100	scaffold_2:191119-191952	+	245	hypothetical protein													
X1_002101	scaffold_2:192493-194919	+	703	hypothetical protein													
X1_002102	scaffold_2:195259-195808	-	127	hypothetical protein													
X1_002103	scaffold_2:196042-202189	+	1325	hypothetical protein													
X1_002104	scaffold_2:205503-212855	-	1946	hypothetical protein													
X1_002105	scaffold_2:213266-218527	-	1735	hypothetical protein													
X1_002106	scaffold_2:218776-220237	+	486	mRNA splicing protein													
X1_002107	scaffold_2:220434-221257	-	191	40S ribosomal protein S9													
X1_002108	scaffold_2:221438-222080	+	160	60S ribosomal protein L21A													
X1_002109	scaffold_2:222335-224789	-	687	hypothetical protein													
X1_002110	scaffold_2:225122-226319	+	381	hypothetical protein													
X1_002111	scaffold_2:228360-231285	+	613	hypothetical protein		ENOG41											
X1_002112	scaffold_2:231707-232201	+	132	hypothetical protein													
X1_002113	scaffold_2:233727-235199	-	425	hypothetical protein													
X1_002114	scaffold_2:236889-237957	-	355	hypothetical protein		ENOG41											
X1_002115	scaffold_2:240038-240935	+	298	hypothetical protein		ENOG41											
X1_002116	scaffold_2:241883-242743	+	238	hypothetical protein													
X1_002117	scaffold_2:242846-244848	-	622	hypothetical protein													
X1_002118	scaffold_2:245904-246847	+	291	hypothetical protein		ENOG41											
X1_002119	scaffold_2:246879-247663	-	182	hypothetical protein													
X1_002120	scaffold_2:258217-259075	+	285	hypothetical protein		ENOG41											
X1_002121	scaffold_2:259500-260732	+	391	hypothetical protein		ENOG41											
X1_002122	scaffold_2:261379-265221	-	1183	hypothetical protein													
X1_002123	scaffold_2:266187-269644	-	962	hypothetical protein		ENOG41											
X1_002124	scaffold_2:270553-271873	+	387	hypothetical protein													
X1_002125	scaffold_2:272095-275638	+	897	hypothetical protein													
X1_002126	scaffold_2:276101-276908	-	268	hypothetical protein													
X1_002127	scaffold_2:277942-278622	-	142	Sorting nexin-3													
X1_002128	scaffold_2:278929-282541	-	1109	hypothetical protein		ENOG41											
X1_002129	scaffold_2:283173-285144	+	577	hypothetical protein		ENOG41											
X1_002130	scaffold_2:285903-286998	-	364	hypothetical protein													
X1_002131	scaffold_2:287410-291111	-	940	hypothetical protein													
X1_002132	scaffold_2:294446-298377	+	1293	hypothetical protein													
X1_002133	scaffold_2:299567-300549	-	258	hypothetical protein													
X1_002134	scaffold_2:305765-306779	+	237	hypothetical protein													
X1_002135	scaffold_2:307107-308251	-	360	hypothetical protein													
X1_002136	scaffold_2:308389-309922	+	510	hypothetical protein		ENOG41											
X1_002137	scaffold_2:312608-313339	-	221	hypothetical protein		ENOG41											
X1_002138	scaffold_2:313703-315054	+	306	hypothetical protein		ENOG41											
X1_002139	scaffold_2:315641-317743	+	658	hypothetical protein													
X1_002140	scaffold_2:319023-319779	-	251	hypothetical protein													
X1_002141	scaffold_2:336018-336315	+	98	hypothetical protein													
X1_002142	scaffold_2:336945-339853	-	880	hypothetical protein													
X1_002143	scaffold_2:344096-347223	+	945	hypothetical protein		ENOG41											
X1_002144	scaffold_2:348616-350547	+	605	hypothetical protein		ENOG41											
X1_002145	scaffold_2:351055-352700	+	530	Putative RNA helicase													
X1_002146	scaffold_2:353443-355705	+	696	hypothetical protein		ENOG41											
X1_002147	scaffold_2:357011-361646	-	1123	hypothetical protein		ENOG41											
X1_002148	scaffold_2:362808-364932	+	652	hypothetical protein													
X1_002149	scaffold_2:367431-370704	+	617	hypothetical protein		ENOG41											
X1_002150	scaffold_2:371215-371980	-	254	hypothetical protein													
X1_002151	scaffold_2:372697-374674	-	638	hypothetical protein													
X1_002152	scaffold_2:376136-378596	-	780	hypothetical protein		ENOG41											
X1_002153	scaffold_2:380151-382828	+	590	hypothetical protein		ENOG41											
X1_002154	scaffold_2:382936-385036	-	359	hypothetical protein													
X1_002155	scaffold_2:407688-412218	-	437	hypothetical protein													
X1_002156	scaffold_2:413198-413705	+	168	hypothetical protein													
X1_002157	scaffold_2:414966-415416	-	149	hypothetical protein													
X1_002158	scaffold_2:419980-421587	+	494	hypothetical protein													
X1_002159	scaffold_2:421781-423660	-	304	hypothetical protein													
X1_002160	scaffold_2:423826-424642	-	271	hypothetical protein													
X1_002161	scaffold_2:426365-427520	-	352	hypothetical protein													
X1_002162	scaffold_2:427913-429672	-	550	hypothetical protein		ENOG41											
X1_002163	scaffold_2:430058-435335	+	1434	hypothetical protein		ENOG41											
X1_002164	scaffold_2:435697-439612	-	1039	hypothetical protein		ENOG41											
X1_002165	scaffold_2:440381-443662	+	693	hypothetical protein		ENOG41											
X1_002166	scaffold_2:444443-452615	-	2593	hypothetical protein		ENOG41											
X1_002167	scaffold_2:453399-454717	+	380	hypothetical protein													
X1_002168	scaffold_2:455374-456394	-	339	hypothetical protein													
X1_002169	scaffold_2:457134-457881	+	197	hypothetical protein													
X1_002170	scaffold_2:459676-464351	+	848	hypothetical protein		ENOG41											
X1_002171	scaffold_2:464939-466079	+	379	hypothetical protein		ENOG41											
X1_002172	scaffold_2:466461-469187	-	890	Mitochondrial inner membrane m-AAA protease component													
X1_002173	scaffold_2:469605-471958	-	720	hypothetical protein													
X1_002174	scaffold_2:472327-473170	+	280	hypothetical protein		ENOG41											
X1_002175	scaffold_2:503338-504100	+	218	hypothetical protein		ENOG41											
X1_002176	scaffold_2:504847-508343	+	794	hypothetical protein		ENOG41											
X1_002177	scaffold_2:509367-513094	+	1184	hypothetical protein													
X1_002178	scaffold_2:514998-515902	-	277	hypothetical protein		ENOG41											
X1_002179	scaffold_2:517035-517833	+	243	hypothetical protein													
X1_002180	scaffold_2:518197-518497	-	99	hypothetical protein													
X1_002181	scaffold_2:520489-523130	-	825	hypothetical protein													
X1_002182	scaffold_2:523293-524196	+	266	40S ribosomal protein S3													
X1_002183	scaffold_2:524743-525562	+	272	hypothetical protein													
X1_002184	scaffold_2:526053-527386	-	378	hypothetical protein		ENOG41											
X1_002185	scaffold_2:527730-530722	+	943	hypothetical protein		ENOG41											
X1_002186	scaffold_2:532922-534288	+	432	hypothetical protein													
X1_002187	scaffold_2:536068-537880	-	603	hypothetical protein		ENOG41											
X1_002188	scaffold_2:539395-541297	+	416	hypothetical protein		ENOG41											
X1_002189	scaffold_2:542397-543910	+	446	hypothetical protein		ENOG41											
X1_002190	scaffold_2:544354-545627	-	353	hypothetical protein													
X1_002191	scaffold_2:545897-547487	+	496	hypothetical protein													
X1_002192	scaffold_2:551452-552707	+	371	hypothetical protein		ENOG41											
X1_002193	scaffold_2:553963-556328	+	762	hypothetical protein		ENOG41											
X1_002194	scaffold_2:558644-561377	-	835	hypothetical protein		ENOG41											
X1_002195	scaffold_2:562233-564770	+	549	hypothetical protein													
X1_002196	scaffold_2:564913-566649	-	557	hypothetical protein													
X1_002197	scaffold_2:567465-570496	+	888	hypothetical protein		ENOG41											
X1_002198	scaffold_2:570897-572881	+	624	hypothetical protein		ENOG41											
X1_002199	scaffold_2:573231-577393	-	1327	hypothetical protein		ENOG41											
X1_002200	scaffold_2:577674-578837	+	347	hypothetical protein													
X1_002201	scaffold_2:578920-579753	-	259	hypothetical protein													
X1_002202	scaffold_2:580056-581551	+	395	hypothetical protein													
X1_002203	scaffold_2:581652-582081	-	142	Peptidyl-prolyl cis-trans isomerase pin4													
X1_002204	scaffold_2:583253-585029	+	591	hypothetical protein		ENOG41											
X1_002205	scaffold_2:586051-588321	-	664	hypothetical protein		ENOG41											
X1_002206	scaffold_2:593713-595869	+	699	hypothetical protein		ENOG41											
X1_002207	scaffold_2:596720-598691	-	656	hypothetical protein		ENOG41											
X1_002208	scaffold_2:599502-601614	-	396	hypothetical protein		ENOG41											
X1_002209	scaffold_2:601920-604596	+	714	hypothetical protein													
X1_002210	scaffold_2:604792-605329	-	178	hypothetical protein		ENOG41											
X1_002211	scaffold_2:606595-608706	+	621	hypothetical protein													
X1_002213	scaffold_2:611558-613043	+	494	hypothetical protein		ENOG41											
X1_002214	scaffold_2:615047-615751	-	216	hypothetical protein													
X1_002215	scaffold_2:651100-652212	-	319	hypothetical protein		ENOG41											
X1_002216	scaffold_2:653409-655210	-	563	ATP-binding cassette transporter CGR1													
X1_002217	scaffold_2:655542-657501	-	586	hypothetical protein													
X1_002218	scaffold_2:658258-660199	+	646	hypothetical protein													
X1_002219	scaffold_2:660926-662376	+	420	hypothetical protein													
X1_002220	scaffold_2:674046-675660	+	233	hypothetical protein													
X1_002221	scaffold_2:675770-676230	+	135	hypothetical protein													
X1_002222	scaffold_2:677884-678316	+	143	hypothetical protein													
X1_002223	scaffold_2:679050-680808	+	549	hypothetical protein													
X1_002224	scaffold_2:681366-683965	+	819	hypothetical protein													
X1_002225	scaffold_2:684432-685563	-	376	hypothetical protein													
X1_002226	scaffold_2:687616-689234	+	479	hypothetical protein		ENOG41											
X1_002227	scaffold_2:690220-694518	-	1219	hypothetical protein													
X1_002228	scaffold_2:696641-697183	-	160	hypothetical protein													
X1_002229	scaffold_2:697836-699855	+	608	hypothetical protein		ENOG41											
X1_002230	scaffold_2:700082-702515	-	792	hypothetical protein		ENOG41											
X1_002231	scaffold_2:703454-705201	+	464	hypothetical protein													
X1_002232	scaffold_2:705366-717209	-	2435	hypothetical protein		ENOG41											
X1_002233	scaffold_2:717416-718469	+	300	hypothetical protein		ENOG41											
X1_002234	scaffold_2:718604-720035	-	419	hypothetical protein		ENOG41											
X1_002235	scaffold_2:723996-725792	+	326	hypothetical protein		ENOG41											
X1_002236	scaffold_2:726484-728448	+	553	hypothetical protein		ENOG41											
X1_002237	scaffold_2:729338-731221	+	609	hypothetical protein		ENOG41											
X1_002238	scaffold_2:731682-735766	+	1113	hypothetical protein													
