GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X7_003629	scaffold_2:354694-356135	+	461	hypothetical protein		ENOG41											
X7_003630	scaffold_2:356621-357365	-	247	hypothetical protein													
X7_003631	scaffold_2:358390-359069	-	142	Sorting nexin-3													
X7_003632	scaffold_2:359408-363019	-	1107	hypothetical protein		ENOG41											
X7_003633	scaffold_2:363632-365605	+	577	hypothetical protein		ENOG41											
X7_003634	scaffold_2:366412-367507	-	364	hypothetical protein													
X7_003635	scaffold_2:367929-368993	-	250	hypothetical protein													
X7_003636	scaffold_2:369488-371536	-	649	hypothetical protein													
X7_003637	scaffold_2:374849-378784	+	1294	hypothetical protein													
X7_003638	scaffold_2:379895-380865	-	255	hypothetical protein													
X7_003639	scaffold_2:385687-386979	+	200	hypothetical protein													
X7_003640	scaffold_2:387284-388430	-	360	hypothetical protein													
X7_003641	scaffold_2:388677-390108	+	476	hypothetical protein		ENOG41											
X7_003642	scaffold_2:394124-395270	+	311	hypothetical protein		ENOG41											
X7_003643	scaffold_2:395871-397980	+	660	hypothetical protein													
X7_003644	scaffold_2:400922-403838	-	880	hypothetical protein													
X7_003645	scaffold_2:409440-410520	+	298	hypothetical protein		ENOG41											
X7_003646	scaffold_2:413107-414697	-	496	hypothetical protein													
X7_003647	scaffold_2:414948-416208	+	343	hypothetical protein													
X7_003648	scaffold_2:416646-418160	-	446	hypothetical protein		ENOG41											
X7_003649	scaffold_2:419211-421190	-	419	hypothetical protein		ENOG41											
X7_003650	scaffold_2:422739-424542	+	600	hypothetical protein		ENOG41											
X7_003651	scaffold_2:425994-427361	-	432	hypothetical protein													
X7_003652	scaffold_2:428564-429451	+	242	hypothetical protein		ENOG41											
X7_003653	scaffold_2:429482-432480	-	962	hypothetical protein		ENOG41											
X7_003654	scaffold_2:432780-434111	+	378	hypothetical protein		ENOG41											
X7_003655	scaffold_2:434619-435381	-	253	hypothetical protein													
X7_003656	scaffold_2:436081-436984	-	266	40S ribosomal protein S3													
X7_003657	scaffold_2:437297-439793	+	798	hypothetical protein													
X7_003658	scaffold_2:442140-445867	-	1200	hypothetical protein													
X7_003659	scaffold_2:446915-448116	-	373	hypothetical protein													
X7_003660	scaffold_2:449241-450397	-	350	hypothetical protein		ENOG41											
X7_003661	scaffold_2:451202-451969	-	190	hypothetical protein		ENOG41											
X7_003662	scaffold_2:452371-453631	-	419	hypothetical protein		ENOG41											
X7_003663	scaffold_2:454007-456359	+	720	hypothetical protein													
X7_003664	scaffold_2:456780-459496	+	887	Mitochondrial inner membrane m-AAA protease component													
X7_003665	scaffold_2:459877-460759	-	293	hypothetical protein		ENOG41											
X7_003666	scaffold_2:461586-464140	-	461	hypothetical protein		ENOG41											
X7_003667	scaffold_2:464828-466254	-	414	hypothetical protein		ENOG41											
X7_003668	scaffold_2:468595-469048	-	150	hypothetical protein													
X7_003669	scaffold_2:470184-471210	+	341	hypothetical protein													
X7_003670	scaffold_2:471841-473110	-	351	hypothetical protein													
X7_003671	scaffold_2:473900-481981	+	2563	hypothetical protein		ENOG41											
X7_003672	scaffold_2:482610-485889	-	606	hypothetical protein		ENOG41											
X7_003673	scaffold_2:486593-488523	+	624	hypothetical protein		ENOG41											
X7_003674	scaffold_2:489466-491253	-	555	hypothetical protein													
X7_003675	scaffold_2:491953-494895	-	886	hypothetical protein		ENOG41											
X7_003676	scaffold_2:494982-497051	+	653	hypothetical protein		ENOG41											
X7_003677	scaffold_2:497442-498501	+	352	hypothetical protein													
X7_003678	scaffold_2:503793-504513	+	205	hypothetical protein													
X7_003679	scaffold_2:505209-505992	-	260	hypothetical protein													
X7_003680	scaffold_2:508539-509001	+	153	hypothetical protein													
X7_003681	scaffold_2:510464-510773	-	102	hypothetical protein													
X7_003682	scaffold_2:511648-516177	+	630	hypothetical protein													
X7_003683	scaffold_2:520006-520815	+	229	hypothetical protein													
X7_003684	scaffold_2:521613-522329	+	220	hypothetical protein													
X7_003685	scaffold_2:523457-525150	-	454	hypothetical protein		ENOG41											
X7_003686	scaffold_2:528440-530900	+	780	hypothetical protein		ENOG41											
X7_003687	scaffold_2:534351-535140	+	262	hypothetical protein													
X7_003688	scaffold_2:535653-538382	-	619	hypothetical protein		ENOG41											
X7_003689	scaffold_2:539460-542555	-	728	hypothetical protein													
X7_003690	scaffold_2:543374-548188	+	1299	hypothetical protein		ENOG41											
X7_003691	scaffold_2:549239-553901	-	1232	hypothetical protein													
X7_003692	scaffold_2:554437-556337	-	594	hypothetical protein		ENOG41											
X7_003693	scaffold_2:557668-560796	-	945	hypothetical protein		ENOG41											
X7_003694	scaffold_2:564444-565704	+	379	hypothetical protein		ENOG41											
X7_003695	scaffold_2:566951-569315	+	762	hypothetical protein		ENOG41											
X7_003696	scaffold_2:569682-570213	+	176	hypothetical protein		ENOG41											
X7_003697	scaffold_2:572346-575119	-	872	hypothetical protein		ENOG41											
X7_003698	scaffold_2:575884-578355	+	619	hypothetical protein													
X7_003699	scaffold_2:578468-579845	-	458	hypothetical protein													
X7_003700	scaffold_2:581093-586499	+	1436	hypothetical protein		ENOG41											
X7_003701	scaffold_2:586850-590759	-	1281	hypothetical protein		ENOG41											
X7_003702	scaffold_2:603236-604410	+	351	hypothetical protein													
X7_003703	scaffold_2:604492-605327	-	259	hypothetical protein													
X7_003704	scaffold_2:605790-606904	+	314	hypothetical protein													
X7_003705	scaffold_2:607051-607474	-	140	Peptidyl-prolyl cis-trans isomerase pin4													
X7_003706	scaffold_2:607984-610209	-	654	hypothetical protein		ENOG41											
X7_003707	scaffold_2:610991-613653	+	843	hypothetical protein		ENOG41											
X7_003708	scaffold_2:615327-617486	+	700	hypothetical protein		ENOG41											
X7_003709	scaffold_2:618335-620310	-	640	hypothetical protein		ENOG41											
X7_003710	scaffold_2:622479-623192	-	184	hypothetical protein		ENOG41											
X7_003711	scaffold_2:623496-626349	+	794	hypothetical protein													
X7_003712	scaffold_2:626362-626899	-	178	hypothetical protein		ENOG41											
X7_003713	scaffold_2:628121-630232	+	621	hypothetical protein													
X7_003715	scaffold_2:632889-634371	+	493	hypothetical protein		ENOG41											
X7_003716	scaffold_2:636333-637047	-	192	hypothetical protein													
X7_003718	scaffold_2:639046-640163	-	318	hypothetical protein		ENOG41											
X7_003719	scaffold_2:641334-643134	-	563	hypothetical protein													
X7_003720	scaffold_2:643471-645432	-	586	hypothetical protein													
X7_003721	scaffold_2:646124-648136	+	651	hypothetical protein													
X7_003722	scaffold_2:648898-650348	+	405	hypothetical protein													
X7_003723	scaffold_2:661425-663954	+	336	hypothetical protein													
X7_003724	scaffold_2:667735-669493	+	549	hypothetical protein													
X7_003725	scaffold_2:670130-672702	+	829	hypothetical protein													
X7_003726	scaffold_2:673212-674370	-	385	hypothetical protein													
X7_003727	scaffold_2:676393-678039	+	490	hypothetical protein		ENOG41											
X7_003728	scaffold_2:679285-683115	-	1220	hypothetical protein													
X7_003729	scaffold_2:684547-685088	-	160	hypothetical protein													
X7_003730	scaffold_2:685576-687599	+	584	hypothetical protein		ENOG41											
X7_003731	scaffold_2:687874-690284	-	778	hypothetical protein		ENOG41											
X7_003732	scaffold_2:690635-692982	+	628	hypothetical protein													
X7_003733	scaffold_2:693145-694895	-	546	hypothetical protein		ENOG41											
X7_003734	scaffold_2:696274-703034	-	1714	hypothetical protein		ENOG41											
X7_003735	scaffold_2:705536-706190	+	183	hypothetical protein		ENOG41											
X7_003736	scaffold_2:706721-708150	-	419	hypothetical protein		ENOG41											
X7_003737	scaffold_2:708906-710656	+	477	hypothetical protein		ENOG41											
X7_003738	scaffold_2:712069-713412	+	327	hypothetical protein		ENOG41											
X7_003739	scaffold_2:714559-716527	+	557	hypothetical protein		ENOG41											
X7_003740	scaffold_2:717408-722233	+	1392	hypothetical protein													
X7_003741	scaffold_2:722728-723730	+	333	hypothetical protein													
X7_003742	scaffold_2:725557-726064	-	168	hypothetical protein													
X7_003743	scaffold_2:727217-729253	-	561	hypothetical protein		ENOG41											
X7_003744	scaffold_2:729849-730293	+	127	suppressor of hpr1													
X7_003745	scaffold_2:731428-735391	+	964	hypothetical protein													
X7_003746	scaffold_2:736047-738279	-	618	Polyamine N-acetyltransferase 1													
X7_003747	scaffold_2:738919-742974	+	972	hypothetical protein													
X7_003748	scaffold_2:743083-743916	-	210	hypothetical protein													
X7_003749	scaffold_2:745652-747013	+	415	hypothetical protein		ENOG41											
X7_003750	scaffold_2:748536-749790	-	324	hypothetical protein		ENOG41											
X7_003751	scaffold_2:750406-753741	+	1074	hypothetical protein		ENOG41											
X7_003752	scaffold_2:756791-759298	+	815	hypothetical protein													
X7_003753	scaffold_2:759878-761092	-	383	hypothetical protein													
X7_003754	scaffold_2:762467-764565	+	660	hypothetical protein		ENOG41											
X7_003755	scaffold_2:765115-766315	-	198	40S ribosomal protein S12													
X7_003756	scaffold_2:767746-769111	-	454	hypothetical protein		ENOG41											
X7_003757	scaffold_2:771135-771456	+	106	hypothetical protein													
X7_003758	scaffold_2:771936-772362	+	141	hypothetical protein													
X7_003759	scaffold_2:773805-775951	-	667	hypothetical protein													
X7_003760	scaffold_2:776659-784950	-	1940	hypothetical protein		ENOG41											
X7_003761	scaffold_2:785344-787450	+	684	hypothetical protein													
X7_003762	scaffold_2:787934-789485	+	319	hypothetical protein													
X7_003763	scaffold_2:790262-790958	+	231	hypothetical protein													
X7_003764	scaffold_2:791665-794877	+	1033	hypothetical protein		ENOG41											
X7_003765	scaffold_2:795738-800942	-	1326	hypothetical protein		ENOG41											
X7_003766	scaffold_2:802148-804660	+	413	hypothetical protein													
X7_003767	scaffold_2:806649-808096	-	408	hypothetical protein		ENOG41											
X7_003768	scaffold_2:808406-809063	+	218	hypothetical protein		ENOG41											
X7_003769	scaffold_2:809301-810108	-	268	hypothetical protein													
X7_003770	scaffold_2:810885-814353	+	812	hypothetical protein		ENOG41											
X7_003771	scaffold_2:814767-815950	+	332	hypothetical protein													
X7_003772	scaffold_2:817105-819002	-	549	hypothetical protein													
X7_003773	scaffold_2:820184-827200	-	1589	hypothetical protein													
X7_003774	scaffold_2:830595-838777	+	1929	hypothetical protein													
X7_003775	scaffold_2:840013-841784	+	571	hypothetical protein		ENOG41											
X7_003776	scaffold_2:842181-842747	-	170	hypothetical protein													
X7_003777	scaffold_2:843072-843851	+	241	hypothetical protein		ENOG41											
X7_003778	scaffold_2:847030-847444	-	137	hypothetical protein													
X7_003779	scaffold_2:852285-852516	-	76	hypothetical protein													
X7_003780	scaffold_2:868671-869396	-	204	hypothetical protein													
X7_003781	scaffold_2:895079-896224	+	333	hypothetical protein		ENOG41											
X7_003782	scaffold_2:897141-898209	+	355	hypothetical protein		ENOG41											
X7_003783	scaffold_2:898419-898965	-	181	hypothetical protein													
X7_003784	scaffold_2:899277-901526	+	449	Saccharopine dehydrogenase													
X7_003785	scaffold_2:902300-903794	+	497	hypothetical protein		ENOG41											
X7_003786	scaffold_2:904280-905612	-	425	hypothetical protein													
X7_003787	scaffold_2:906071-910181	+	1311	Intracellular distribution of mitochondria													
X7_003788	scaffold_2:910720-913387	+	888	hypothetical protein		ENOG41											
X7_003789	scaffold_2:914480-916371	+	617	hypothetical protein		ENOG41											
X7_003790	scaffold_2:918180-919587	+	412	hypothetical protein		ENOG41											
X7_005443	scaffold_3:31444-36044	+	1442	hypothetical protein													
X7_005444	scaffold_3:36895-38213	-	399	Vacuolar protease A													
X7_005445	scaffold_3:38594-40067	-	422	hypothetical protein													
X7_005446	scaffold_3:41425-44774	+	1062	hypothetical protein													
X7_005447	scaffold_3:45176-45714	-	160	hypothetical protein													
X7_005448	scaffold_3:45782-47558	+	474	eukaryotic translation initiation factor 3 subunit E													
X7_005449	scaffold_3:48275-54727	-	873	hypothetical protein		ENOG41											
X7_005450	scaffold_3:55671-59666	-	1068	hypothetical protein													
X7_005451	scaffold_3:60090-62461	+	721	Iron-sulfur clusters transporter atm1, mitochondrial													
X7_005452	scaffold_3:63156-71000	-	1835	hypothetical protein													
X7_005453	scaffold_3:71885-72938	-	313	hypothetical protein													
X7_005454	scaffold_3:73428-75324	-	510	hypothetical protein		ENOG41											
X7_005455	scaffold_3:78504-79473	-	322	hypothetical protein		ENOG41											
X7_005456	scaffold_3:81815-83346	+	491	hypothetical protein		ENOG41											
X7_005457	scaffold_3:83898-88626	-	1505	hypothetical protein													
X7_005458	scaffold_3:89315-91379	-	645	hypothetical protein													
X7_005459	scaffold_3:92050-95735	-	1012	hypothetical protein		ENOG41											
X7_005460	scaffold_3:96413-99070	+	847	hypothetical protein													
X7_005461	scaffold_3:100222-101180	+	203	60s acidic ribosomal protein P2													
X7_005462	scaffold_3:101182-102559	-	458	hypothetical protein													
X7_005463	scaffold_3:102634-106696	+	1251	hypothetical protein													
