GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X8_004145	scaffold_2:362018-366086	+	1355	hypothetical protein		ENOG41											
X8_004146	scaffold_2:375330-375978	-	215	hypothetical protein													
X8_004147	scaffold_2:379423-384980	-	1695	hypothetical protein		ENOG41											
X8_004148	scaffold_2:385861-388483	+	855	hypothetical protein		ENOG41											
X8_004149	scaffold_2:390239-390787	+	159	hypothetical protein													
X8_004150	scaffold_2:391676-394195	-	803	hypothetical protein		ENOG41											
X8_004151	scaffold_2:395571-399386	-	476	hypothetical protein													
X8_004152	scaffold_2:400534-401567	-	299	hypothetical protein		ENOG41											
X8_004153	scaffold_2:403200-407736	-	867	hypothetical protein													
X8_004154	scaffold_2:413095-414924	-	542	hypothetical protein		ENOG41											
X8_004155	scaffold_2:416068-417866	-	529	Cytochrome B translational activator protein cbs2													
X8_004156	scaffold_2:419444-421614	-	666	hypothetical protein		ENOG41											
X8_004157	scaffold_2:422840-426353	+	1089	hypothetical protein		ENOG41											
X8_004158	scaffold_2:427765-429523	+	585	hypothetical protein													
X8_004159	scaffold_2:429918-430548	+	187	hypothetical protein													
X8_004160	scaffold_2:431995-433615	+	539	hypothetical protein		ENOG41											
X8_004161	scaffold_2:433935-435635	-	547	hypothetical protein		ENOG41											
X8_004162	scaffold_2:435932-438118	+	693	hypothetical protein		ENOG41											
X8_004163	scaffold_2:439948-442157	+	621	hypothetical protein													
X8_004164	scaffold_2:443160-444481	+	406	hypothetical protein		ENOG41											
X8_004165	scaffold_2:446146-448856	+	686	hypothetical protein													
X8_004166	scaffold_2:449541-451887	+	781	hypothetical protein													
X8_004167	scaffold_2:452711-459840	-	2155	hypothetical protein													
X8_004168	scaffold_2:460822-462174	-	415	hypothetical protein													
X8_004169	scaffold_2:462875-464478	+	461	hypothetical protein													
X8_004170	scaffold_2:465002-469137	+	981	hypothetical protein		ENOG41											
X8_004171	scaffold_2:469618-470737	-	323	hypothetical protein													
X8_004172	scaffold_2:470791-471971	+	219	hypothetical protein													
X8_004173	scaffold_2:472083-474144	+	686	hypothetical protein													
X8_004174	scaffold_2:474795-476043	-	415	hypothetical protein		ENOG41											
X8_004175	scaffold_2:476486-476917	+	85	hypothetical protein													
X8_004176	scaffold_2:476956-480803	+	901	hypothetical protein													
X8_004177	scaffold_2:481892-482640	+	207	hypothetical protein		ENOG41											
X8_004178	scaffold_2:483204-485202	-	608	hypothetical protein													
X8_004179	scaffold_2:485492-489317	+	1228	hypothetical protein													
X8_004180	scaffold_2:490393-492424	-	676	hypothetical protein		ENOG41											
X8_004181	scaffold_2:495250-496180	+	269	hypothetical protein													
X8_004182	scaffold_2:496587-499670	-	976	hypothetical protein													
X8_004183	scaffold_2:501853-509645	+	1622	hypothetical protein													
X8_004184	scaffold_2:510033-510626	+	112	hypothetical protein													
X8_004185	scaffold_2:510772-511918	-	364	hypothetical protein													
X8_004186	scaffold_2:512381-513777	+	429	hypothetical protein													
X8_004187	scaffold_2:516396-518461	+	473	hypothetical protein													
X8_004188	scaffold_2:518648-519016	+	104	hypothetical protein													
X8_004189	scaffold_2:519396-519878	+	137	hypothetical protein													
X8_004190	scaffold_2:520273-521610	+	379	hypothetical protein		ENOG41											
X8_004191	scaffold_2:521734-523764	-	639	hypothetical protein													
X8_004192	scaffold_2:523829-526129	+	575	hypothetical protein													
X8_004193	scaffold_2:526358-528974	-	819	hypothetical protein		ENOG41											
X8_004194	scaffold_2:529351-532527	-	1005	hypothetical protein													
X8_004195	scaffold_2:536272-537874	+	497	hypothetical protein													
X8_004196	scaffold_2:538480-539299	+	272	hypothetical protein		ENOG41											
X8_004197	scaffold_2:539900-545816	-	1364	hypothetical protein													
X8_004198	scaffold_2:546853-548926	-	546	hypothetical protein													
X8_004199	scaffold_2:550522-553825	-	879	hypothetical protein													
X8_004200	scaffold_2:556928-560429	+	947	hypothetical protein													
X8_004201	scaffold_2:560982-562030	+	296	hypothetical protein													
X8_004202	scaffold_2:562244-563700	-	465	hypothetical protein		ENOG41											
X8_004203	scaffold_2:563959-566185	+	580	hypothetical protein		ENOG41											
X8_004204	scaffold_2:566653-567509	-	179	hypothetical protein													
X8_004205	scaffold_2:568120-570976	-	616	hypothetical protein		ENOG41											
X8_004206	scaffold_2:571420-573160	-	579	hypothetical protein													
X8_004207	scaffold_2:573818-577142	-	1089	hypothetical protein													
X8_004208	scaffold_2:577568-578318	+	229	hypothetical protein		ENOG41											
X8_004209	scaffold_2:581326-583189	+	620	hypothetical protein		ENOG41											
X8_004210	scaffold_2:583935-597066	-	3206	hypothetical protein													
X8_004211	scaffold_2:598360-599126	-	189	hypothetical protein		ENOG41											
X8_004212	scaffold_2:599989-600403	-	137	hypothetical protein													
X8_004213	scaffold_2:601166-603043	-	610	hypothetical protein		ENOG41											
X8_004214	scaffold_2:603543-604386	+	237	hypothetical protein		ENOG41											
X8_004215	scaffold_2:604846-607684	-	945	hypothetical protein													
X8_004216	scaffold_2:608662-609326	+	187	hypothetical protein		ENOG41											
X8_004217	scaffold_2:609385-613700	-	902	hypothetical protein													
X8_004218	scaffold_2:614499-617016	+	771	hypothetical protein													
X8_004219	scaffold_2:617350-623040	-	1304	hypothetical protein		ENOG41											
X8_004220	scaffold_2:628877-630390	-	428	hypothetical protein													
X8_004221	scaffold_2:631171-633094	+	640	hypothetical protein		ENOG41											
X8_004222	scaffold_2:633766-634880	-	283	hypothetical protein													
X8_004223	scaffold_2:635317-640088	+	1199	hypothetical protein													
X8_004224	scaffold_2:640992-641799	-	268	hypothetical protein													
X8_004225	scaffold_2:642522-643876	+	382	Alternative oxidase, mitochondrial precursor		ENOG41											
X8_004226	scaffold_2:644785-646597	+	412	hypothetical protein		ENOG41											
X8_004227	scaffold_2:646756-650829	-	1000	hypothetical protein													
X8_004228	scaffold_2:651180-652533	+	450	hypothetical protein													
X8_004229	scaffold_2:653057-655628	-	856	hypothetical protein		ENOG41											
X8_004230	scaffold_2:657001-660202	+	1066	hypothetical protein		ENOG41											
X8_004231	scaffold_2:660743-661619	+	291	hypothetical protein													
X8_004232	scaffold_2:661779-663903	-	635	hypothetical protein													
X8_004233	scaffold_2:664162-670963	+	2030	hypothetical protein		ENOG41											
X8_004234	scaffold_2:671408-672180	+	115	hypothetical protein		ENOG41											
X8_004235	scaffold_2:672738-673334	-	118	hypothetical protein													
X8_004236	scaffold_2:673926-675510	+	527	hypothetical protein		ENOG41											
X8_004237	scaffold_2:676967-677468	-	166	hypothetical protein													
X8_004238	scaffold_2:686131-688194	+	668	hypothetical protein		ENOG41											
X8_004239	scaffold_2:688401-690002	-	513	hypothetical protein		ENOG41											
X8_004240	scaffold_2:690467-692537	+	669	hypothetical protein		ENOG41											
X8_004241	scaffold_2:692927-694122	+	250	hypothetical protein													
X8_004242	scaffold_2:694449-697827	-	1085	hypothetical protein													
X8_004243	scaffold_2:698297-700748	+	749	hypothetical protein													
X8_004244	scaffold_2:701147-703993	+	762	hypothetical protein													
X8_004245	scaffold_2:705064-706174	-	369	hypothetical protein		ENOG41											
X8_004246	scaffold_2:706600-709286	+	717	hypothetical protein													
X8_004247	scaffold_2:710003-711302	-	432	hypothetical protein		ENOG41											
X8_004248	scaffold_2:711754-712974	+	369	hypothetical protein		ENOG41											
X8_004249	scaffold_2:713692-715055	+	389	hypothetical protein													
X8_004250	scaffold_2:715688-721382	-	950	hypothetical protein													
X8_004251	scaffold_2:724296-726113	+	527	hypothetical protein		ENOG41											
X8_004252	scaffold_2:727037-732660	-	1142	hypothetical protein													
X8_004253	scaffold_2:733037-738079	+	1450	hypothetical protein													
X8_004254	scaffold_2:740871-742036	-	294	hypothetical protein		ENOG41											
X8_004255	scaffold_2:743140-743928	+	228	hypothetical protein		ENOG41											
X8_004256	scaffold_2:744878-745115	+	78	hypothetical protein													
X8_004257	scaffold_2:746470-747836	-	440	hypothetical protein		ENOG41											
X8_004258	scaffold_2:748319-751771	+	1012	hypothetical protein		ENOG41											
X8_004259	scaffold_2:752530-753313	-	242	hypothetical protein		ENOG41											
X8_004260	scaffold_2:754878-756684	-	557	hypothetical protein		ENOG41											
X8_004261	scaffold_2:756968-757273	+	68	40S ribosomal protein S28													
X8_004262	scaffold_2:758936-760556	-	520	hypothetical protein		ENOG41											
X8_004263	scaffold_2:761069-764020	-	897	hypothetical protein		ENOG41											
X8_004264	scaffold_2:765185-766298	-	324	Cell division control protein 2													
X8_004265	scaffold_2:768410-770546	+	557	hypothetical protein													
X8_004266	scaffold_2:770956-771837	-	241	hypothetical protein		ENOG41											
X8_004267	scaffold_2:775565-776858	+	430	hypothetical protein		ENOG41											
X8_004268	scaffold_2:778305-778891	+	159	hypothetical protein		ENOG41											
X8_004269	scaffold_2:783888-785812	-	593	hypothetical protein		ENOG41											
X8_004270	scaffold_2:786964-788508	+	473	NuA4 histone acetyltransferase subunit													
X8_004271	scaffold_2:788854-790695	-	514	hypothetical protein													
X8_004272	scaffold_2:792483-794203	-	469	hypothetical protein													
X8_004273	scaffold_2:795044-798649	+	1180	hypothetical protein		ENOG41											
X8_004274	scaffold_2:799094-801735	-	862	hypothetical protein													
X8_004275	scaffold_2:803524-804415	-	277	proteasome core particle subunit beta 2													
X8_004276	scaffold_2:804933-809314	+	1442	hypothetical protein													
X8_004277	scaffold_2:809856-811645	-	580	hypothetical protein													
X8_004278	scaffold_2:812243-813641	+	465	hypothetical protein													
X8_004279	scaffold_2:813869-814559	-	229	hypothetical protein													
X8_004280	scaffold_2:814818-816081	+	335	hypothetical protein													
X8_004281	scaffold_2:816167-822943	-	1912	hypothetical protein		ENOG41											
X8_004282	scaffold_2:823371-824229	+	244	hypothetical protein		ENOG41											
X8_004283	scaffold_2:825205-825475	+	89	hypothetical protein													
X8_004284	scaffold_2:825813-829256	-	969	hypothetical protein													
X8_004285	scaffold_2:829606-830339	-	225	hypothetical protein		ENOG41											
X8_004286	scaffold_2:831092-833945	+	775	hypothetical protein		ENOG41											
X8_004287	scaffold_2:836786-838892	-	643	hypothetical protein													
X8_004288	scaffold_2:839780-840110	+	76	hypothetical protein													
X8_004289	scaffold_2:840659-842965	-	589	hypothetical protein		ENOG41											
X8_004290	scaffold_2:846190-846682	+	146	hypothetical protein		ENOG41											
X8_004291	scaffold_2:847318-849199	-	581	hypothetical protein													
X8_004292	scaffold_2:849264-850345	+	283	hypothetical protein													
X8_004293	scaffold_2:850616-851540	-	307	hypothetical protein													
X8_004294	scaffold_2:852183-855046	+	903	hypothetical protein		ENOG41											
X8_004295	scaffold_2:855810-857713	-	600	hypothetical protein													
X8_004296	scaffold_2:860270-861269	+	290	hypothetical protein		ENOG41											
X8_004297	scaffold_2:861385-862420	-	344	hypothetical protein		ENOG41											
X8_004298	scaffold_2:863499-864440	-	294	hypothetical protein													
X8_004299	scaffold_2:865418-871267	+	1883	hypothetical protein													
X8_004300	scaffold_2:871854-872735	+	140	hypothetical protein		ENOG41											
X8_004301	scaffold_2:873258-875599	-	636	ESCRT-0 subunit protein hse1													
X8_004302	scaffold_2:876689-879463	-	837	hypothetical protein													
X8_004303	scaffold_2:880996-885262	+	1373	hypothetical protein		ENOG41											
X8_004304	scaffold_2:885964-887598	+	491	hypothetical protein													
X8_004305	scaffold_2:888020-889660	-	510	hypothetical protein													
X8_004306	scaffold_2:890742-891922	+	316	hypothetical protein													
X8_004307	scaffold_2:892379-894415	-	659	ERMES complex Ca(2+)-binding regulatory GTPase gem1													
X8_004308	scaffold_2:894966-895687	+	221	hypothetical protein		ENOG41											
X8_004309	scaffold_2:895817-896886	+	301	hypothetical protein		ENOG41											
X8_004310	scaffold_2:897874-899794	+	513	hypothetical protein													
X8_004311	scaffold_2:900619-902259	+	464	hypothetical protein		ENOG41											
X8_004312	scaffold_2:902864-905844	+	921	hypothetical protein													
X8_004313	scaffold_2:906546-907301	+	202	hypothetical protein													
X8_004314	scaffold_2:910696-912420	-	535	hypothetical protein													
X8_007007	scaffold_3:3130-3784	+	217	hypothetical protein		ENOG41											
X8_007008	scaffold_3:5408-9839	+	1476	hypothetical protein													
X8_007009	scaffold_3:10893-12198	+	377	heme peroxidase													
X8_007010	scaffold_3:13477-15190	+	507	hypothetical protein		ENOG41											
X8_007011	scaffold_3:15759-21406	-	1268	hypothetical protein													
X8_007012	scaffold_3:22099-24231	+	683	hypothetical protein													
X8_007013	scaffold_3:26649-29326	+	731	hypothetical protein		ENOG41											
X8_007014	scaffold_3:30481-31517	-	308	hypothetical protein													
X8_007015	scaffold_3:32611-33728	-	306	hypothetical protein													
X8_007016	scaffold_3:34114-36545	-	611	hypothetical protein													
X8_007017	scaffold_3:37238-39844	-	819	mRNA splicing protein prp28													
X8_007018	scaffold_3:40063-44543	+	1159	hypothetical protein													
X8_007019	scaffold_3:45331-48585	-	1022	hypothetical protein													
